rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20,target_position_ratio
1,2026-06-09,baseline_full_liquidity_detail_vol_position,002463,沪电股份,元器件,元器件,liquidity_detail_score,96.65654860976711,0.03093676371665656,0.7,0.1719274630676393,141.09,64.93,,,96.65654860976711,29.87,49.2,97.35,94.21327656280239,93.07141474743565,99.61292819818077,90.84575188697504,65.31,0,,可买,0.8656314906676709,normal_liquidity,index_neutral,0.051108734079799496,0.0,0.7
2,2026-06-09,baseline_full_liquidity_detail_vol_position,688498,源杰科技,半导体,半导体,liquidity_detail_score,95.04502935294498,0.00913665343397186,0.7,0.05077588787948318,1475.0,44.77,,,95.04502935294498,29.75,49.2,42.96,89.14263595897039,91.34894522934005,98.39365202245017,90.88445906715695,51.96,0,,可买,0.8656314906676709,normal_liquidity,index_neutral,0.17305448231244133,-0.13641686182669788,0.7
3,2026-06-09,baseline_full_liquidity_detail_vol_position,600522,中天科技,通信设备,通信设备,liquidity_detail_score,94.9930043223018,0.029378766501525422,0.7,0.1632690749079326,54.48,78.89,,,94.9930043223018,29.92,99.81,96.13,95.21966324753241,93.90361912134702,99.55486742790788,70.36965357073737,64.62,1,,过滤,0.8656314906676709,normal_liquidity,index_neutral,0.053819101969515726,0.0,0.7
4,2026-06-09,baseline_full_liquidity_detail_vol_position,688146,中船特气,半导体,半导体,liquidity_detail_score,94.40040513515258,0.01716917559847581,0.7,0.09541569475864299,250.82,57.31,,,94.40040513515258,29.26,49.2,100.0,88.63944261660538,94.63905554480357,96.67118250435456,89.62647571124444,61.95,0,,可买,0.8656314906676709,normal_liquidity,index_neutral,0.0920917152378915,-0.0053929732730589874,0.7
5,2026-06-09,baseline_full_liquidity_detail_vol_position,300308,中际旭创,通信设备,通信设备,liquidity_detail_score,94.3419779369073,0.03933719452120051,0.7,0.21861187938630192,1180.0,61.49,,,94.3419779369073,30.0,49.2,93.96,93.22624346816333,92.93593961679892,99.84517127927231,67.79562608863944,60.75,0,,可买,0.8656314906676709,normal_liquidity,index_neutral,0.04019449910776036,-0.078125,0.7
