strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_cap_skipped
baseline_full_dynamic_factor_industry_cap2,2026-01-27,2026-01-26,8433.824082499996,531385.0,539818.8240825,1.0796376481649999,5,0.9843765654211217,0.0,0.0,5.0,10.0,507137.2635825,5.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-01-28,2026-01-27,8433.824082499996,589216.0,597649.8240825,1.195299648165,5,0.985888351769454,5.0,536737.0,5.0,0.0,545170.8240825,5.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-01-29,2026-01-28,8433.824082499996,643528.0,651961.8240825,1.3039236481649998,5,0.9870639295569663,5.0,647822.0,5.0,0.0,656255.8240825,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-01-30,2026-01-29,8433.824082499996,571294.0,579727.8240825,1.1594556481649998,5,0.9854520971184234,5.0,570304.0,5.0,0.0,578737.8240825,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-02-02,2026-01-30,8433.824082499996,506562.0,514995.8240825,1.029991648165,5,0.9836235097682094,5.0,507292.0,5.0,0.0,515725.8240825,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-03,2026-02-02,5701.260332499951,509868.0,515569.2603325,1.031138520665,5,0.988941814861454,0.0,0.0,5.0,10.0,492473.8240825,5.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-02-04,2026-02-03,5701.260332499951,501219.0,506920.2603325,1.0138405206649999,5,0.9887531417095848,5.0,506346.0,5.0,0.0,512047.2603325,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-02-05,2026-02-04,5701.260332499951,494706.0,500407.2603325,1.0008145206649999,5,0.9886067593649386,5.0,476703.0,5.0,0.0,482404.2603325,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-02-06,2026-02-05,5701.260332499951,524940.0,530641.2603325,1.061282520665,5,0.9892559045843371,5.0,489006.0,5.0,0.0,494707.2603325,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-09,2026-02-06,5701.260332499951,561738.0,567439.2603325,1.134878520665,5,0.9899526509160483,5.0,547476.0,5.0,0.0,553177.2603325,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-10,2026-02-09,38728.04133249995,555582.0,594310.0413324999,1.188620082665,5,0.9348352902709367,0.0,0.0,5.0,8.0,579037.2603325,5.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-02-11,2026-02-10,1191.2093324999878,586529.0,587720.2093325,1.175440418665,5,0.9979731693523812,3.0,327014.0,5.0,4.0,585040.0413324999,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-02-12,2026-02-11,1191.2093324999878,566698.0,567889.2093325,1.135778418665,5,0.9979023913240046,5.0,575244.0,5.0,0.0,576435.2093325,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-02-13,2026-02-12,1191.2093324999878,553421.0,554612.2093325,1.109224418665,5,0.9978521761467645,5.0,562106.0,5.0,0.0,563297.2093325,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-24,2026-02-13,1191.2093324999878,562258.0,563449.2093325,1.126898418665,5,0.9978858620923239,5.0,550975.0,5.0,0.0,552166.2093325,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-25,2026-02-24,12468.359582499936,540968.0,553436.3595825,1.1068727191649999,5,0.9774710147488217,2.0,223296.0,5.0,6.0,564943.2093325,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-02-26,2026-02-25,8239.885082499954,569836.0,578075.8850824999,1.156151770165,5,0.9857460148483378,3.0,319705.0,5.0,4.0,553209.3595825,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-02-27,2026-02-26,8239.885082499954,557638.0,565877.8850824999,1.1317557701649998,5,0.9854387575487269,5.0,549437.0,5.0,0.0,557676.8850824999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-02,2026-02-27,8239.885082499954,552959.0,561198.8850824999,1.1223977701649999,5,0.9853173530783322,5.0,557252.0,5.0,0.0,565491.8850824999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-03,2026-03-02,8239.885082499954,514994.0,523233.88508249994,1.0464677701649998,5,0.9842520040895273,5.0,560415.0,5.0,0.0,568654.8850824999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-04,2026-03-03,4288.01458249992,524378.0,528666.0145824999,1.0573320291649997,5,0.9918889914157122,2.0,203774.0,5.0,6.0,515513.88508249994,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-03-05,2026-03-04,2873.9388324999163,526858.0,529731.9388324999,1.0594638776649998,5,0.9945747299307006,3.0,323325.0,5.0,4.0,537114.0145824999,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-05,2873.9388324999163,519099.0,521972.9388324999,1.043945877665,5,0.9944940846187773,5.0,514972.0,5.0,0.0,517845.9388324999,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-09,2026-03-06,2873.9388324999163,517902.0,520775.9388324999,1.041551877665,5,0.9944814293092288,5.0,526198.0,5.0,0.0,529071.9388324999,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-10,2026-03-09,2873.9388324999163,535541.0,538414.9388324999,1.0768298776649998,5,0.9946622230825695,5.0,502918.0,5.0,0.0,505791.9388324999,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-11,2026-03-10,11999.594082499942,548424.0,560423.5940825,1.120847188165,5,0.9785883495819887,2.0,213134.0,5.0,5.0,540029.9388324999,5.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-12,2026-03-11,13032.233582499903,556174.0,569206.2335824999,1.1384124671649998,5,0.9771045487318771,2.0,228150.0,5.0,5.0,568730.5940825,5.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-13,2026-03-12,1.4204824999178527,541167.0,541168.4204824999,1.0823368409649998,5,0.9999973751563356,4.0,441367.0,5.0,2.0,554639.2335824999,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-03-16,2026-03-13,1.4204824999178527,518150.0,518151.42048249993,1.036302840965,5,0.9999972585571635,5.0,535209.0,5.0,0.0,535210.4204824999,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-17,2026-03-13,1.4204824999178527,494118.0,494119.42048249993,0.9882388409649998,5,0.9999971252243061,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-03-18,2026-03-17,3725.1304824999097,493332.0,497057.1304824999,0.9941142609649998,5,0.9925056291237914,3.0,290957.0,5.0,4.0,503838.42048249993,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-19,2026-03-18,31496.590732499928,461387.0,492883.59073249996,0.9857671814649999,5,0.9360973030453474,3.0,304448.0,5.0,4.0,503221.1304824999,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-20,2026-03-19,573.5109824999236,467520.0,468093.5109824999,0.9361870219649998,5,0.9987747939908499,4.0,350310.0,5.0,2.0,479816.59073249996,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-23,2026-03-20,573.5109824999236,451339.0,451912.5109824999,0.9038250219649998,5,0.9987309247507818,5.0,454567.0,5.0,0.0,455140.5109824999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-24,2026-03-23,573.5109824999236,456463.0,457036.5109824999,0.9140730219649998,5,0.9987451528078861,5.0,449499.0,5.0,0.0,450072.5109824999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-24,701.5559824999218,452966.0,453667.5559824999,0.9073351119649998,5,0.9984535901383105,3.0,281549.0,5.0,4.0,450282.5109824999,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-26,2026-03-25,17738.662732499935,428208.0,445946.66273249994,0.8918933254649999,5,0.9602224565964732,3.0,290164.0,5.0,4.0,446089.5559824999,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-27,2026-03-26,15257.879482499935,435420.0,450677.8794824999,0.9013557589649999,5,0.9661446008842944,4.0,294542.0,5.0,2.0,438991.66273249994,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-30,2026-03-27,15257.879482499935,438036.0,453293.8794824999,0.9065877589649998,5,0.966339983456386,5.0,427797.0,5.0,0.0,443054.8794824999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-31,2026-03-30,15257.879482499935,439111.0,454368.8794824999,0.9087377589649999,5,0.9664196203316615,5.0,433834.0,5.0,0.0,449091.8794824999,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-01,2026-03-31,1514.00673249994,465190.0,466704.0067324999,0.9334080134649998,5,0.9967559594289754,3.0,283198.0,5.0,4.0,462960.8794824999,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-04-02,2026-04-01,11543.328732499947,473353.0,484896.32873249997,0.969792657465,5,0.9761942335948928,3.0,339330.0,5.0,4.0,462398.0067324999,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-04-03,2026-04-02,115.60748249996686,475331.0,475446.60748249997,0.9508932149649999,5,0.9997568444475562,4.0,300074.0,5.0,2.0,481182.32873249997,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-04-07,2026-04-03,115.60748249996686,498025.0,498140.60748249997,0.9962812149649999,5,0.9997679219867575,5.0,477197.0,5.0,0.0,477312.60748249997,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-08,2026-04-03,115.60748249996686,504170.0,504285.60748249997,1.008571214965,5,0.9997707499861495,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-09,2026-04-08,48046.328494999994,476265.95,524312.278495,1.04862455699,5,0.9083631445120579,3.0,308995.0,5.0,4.0,505624.60748249997,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-10,2026-04-09,2908.97249499998,506409.87,509318.842495,1.01863768499,5,0.994288504071929,3.0,366666.78,5.0,4.0,525148.108495,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-13,2026-04-09,2908.97249499998,512480.27,515389.242495,1.0307784849900001,5,0.9943557756834084,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-14,2026-04-13,11629.668744999974,485456.41000000003,497086.078745,0.99417215749,5,0.9766043161491033,4.0,310249.69,5.0,2.0,497856.662495,5.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-15,2026-04-14,11629.668744999974,488701.23,500330.89874499995,1.0006617974899998,5,0.9767560453008776,5.0,487402.06,5.0,0.0,499031.728745,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-16,2026-04-14,11629.668744999974,497446.74,509076.40874499996,1.0181528174899999,5,0.977155357142418,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-17,2026-04-14,11629.668744999974,516743.63,528373.298745,1.05674659749,5,0.9779896736405436,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-20,2026-04-14,11629.668744999974,527055.51,538685.1787449999,1.0773703574899998,5,0.978411010356561,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-21,2026-04-14,11629.668744999974,523369.27,534998.9387449999,1.0699978774899999,5,0.9782622582910524,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-22,2026-04-14,11629.668744999974,549824.84,561454.508745,1.12290901749,5,0.9792865342358806,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-23,2026-04-22,67285.819065,496943.0,564228.819065,1.12845763813,5,0.8807472840956594,0.0,0.0,5.0,10.0,569247.9087449999,5.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-24,2026-04-23,67285.819065,491235.0,558520.819065,1.1170416381300001,5,0.879528539011955,5.0,500982.0,5.0,0.0,568267.819065,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-04-27,2026-04-24,67285.819065,514478.0,581763.819065,1.1635276381300002,5,0.8843416918344277,5.0,506233.0,5.0,0.0,573518.819065,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-28,2026-04-27,67285.819065,503584.0,570869.819065,1.14173963813,5,0.882134565853903,5.0,513020.0,5.0,0.0,580305.819065,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-04-29,2026-04-28,67285.819065,493300.0,560585.819065,1.12117163813,5,0.8799723132896478,5.0,495304.0,5.0,0.0,562589.819065,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-30,2026-04-29,40804.75106500006,519539.0,560343.7510650001,1.1206875021300002,5,0.9271790735821613,0.0,0.0,5.0,9.0,568503.819065,5.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-05-06,2026-04-30,148300.06906500005,447268.0,595568.069065,1.19113613813,4,0.7509939219914514,4.0,423622.0,5.0,1.0,572002.7510650001,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-07,2026-05-06,148300.06906500005,444649.0,592949.069065,1.18589813813,4,0.7498940856777985,4.0,446685.0,5.0,0.0,594985.069065,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-08,2026-05-07,28364.184565000047,547769.0,576133.184565,1.15226636913,5,0.9507680075980767,4.0,438101.0,5.0,1.0,586401.069065,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-11,2026-05-08,28364.184565000047,575669.0,604033.184565,1.20806636913,5,0.9530420094627305,5.0,565721.0,5.0,0.0,594085.184565,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-12,2026-05-11,28132.880815000026,564648.0,592780.880815,1.18556176163,5,0.9525408431251682,1.0,126111.99999999999,5.0,8.0,598896.184565,5.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-13,2026-05-12,28132.880815000026,575365.0,603497.880815,1.20699576163,5,0.953383629488462,5.0,550002.0,5.0,0.0,578134.880815,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-14,2026-05-13,28132.880815000026,590335.0,618467.880815,1.23693576163,5,0.9545119776019293,5.0,581215.0,5.0,0.0,609347.880815,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-15,2026-05-14,704.884565000044,582601.0,583305.8845650001,1.1666117691300002,5,0.9987915695972693,4.0,445728.0,5.0,2.0,618262.880815,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-18,2026-05-15,704.884565000044,595236.0,595940.8845650001,1.19188176913,5,0.9988171904575491,5.0,579043.0,5.0,0.0,579747.8845650001,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-19,2026-05-18,48879.17206500009,565876.0,614755.172065,1.2295103441300002,5,0.9204900189764782,1.0,156170.0,5.0,8.0,591744.8845650001,5.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-20,2026-05-19,48879.17206500009,567445.0,616324.172065,1.23264834413,5,0.9206924305739463,5.0,562520.0,5.0,0.0,611399.172065,5.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-21,2026-05-20,48879.17206500009,552418.0,601297.172065,1.20259434413,5,0.9187104574313277,5.0,573606.0,5.0,0.0,622485.172065,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-22,2026-05-21,4807.663065000088,625568.0,630375.6630650001,1.26075132613,5,0.9923733364933152,4.0,406508.0,5.0,2.0,610490.172065,5.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-25,2026-05-22,4807.663065000088,651753.0,656560.6630650001,1.31312132613,5,0.9926775036406283,5.0,626315.0,5.0,0.0,631122.6630650001,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-26,2026-05-25,16543.638225000046,644458.0,661001.638225,1.32200327645,5,0.9749718650177253,1.0,207000.0,5.0,8.0,652097.7830650001,5.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-27,2026-05-26,16543.638225000046,632007.0,648550.638225,1.29710127645,5,0.9744913700643671,5.0,646362.0,5.0,0.0,662905.638225,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-28,2026-05-27,16543.638225000046,636498.84,653042.478225,1.30608495645,5,0.9746668267737094,5.0,625140.26,5.0,0.0,641683.898225,5.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-29,2026-05-28,94142.76122500002,551783.0,645925.761225,1.29185152245,5,0.8542514219490828,4.0,440359.0,5.0,2.0,653738.638225,5.0,4.0
