first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions
2026-01-06,2026-05-29,94,500000.0,645925.761225,0.29185152245,1.0014754832871513,-0.31599267585939295,0.5212765957446809,0.10713038786354323,-0.11165929477759218,0.9650211120140437,4.9787234042553195,180,91,89,33.90016323044562,13895.198775,baseline_full_dynamic_factor_industry_cap2,dynamic_factor_score,full,5,5,0.00075,0.0,100,500.0,5
