strategy,signal_date,desired_role,active_role,selected_strategy,reason,switch_blocked,current_role_days_before,market_amount_ratio_20,index_bucket,market_bs_ratio,market_avg_score,data_cutoff_date,completed_history_rule,attack_short_count,attack_short_avg_ret,attack_count,attack_avg_ret,attack_win_rate,attack_max_drawdown,balanced_count,balanced_avg_ret,balanced_win_rate,balanced_max_drawdown,defensive_count,defensive_avg_ret,defensive_win_rate,defensive_max_drawdown,fallback_count,fallback_avg_ret,fallback_win_rate,fallback_max_drawdown,current_role_days_after
adaptive_style_switch,2025-12-23,fallback,fallback,baseline_full_score,fallback_insufficient_completed_history,0,16,1.0683158549886391,index_neutral,0.056567,40.71688105385509,2025-12-23,exit_date < signal_date,6,0.046517691782428004,6,0.046517691782428004,0.6666666666666666,-0.1259133438597848,6,0.06927730126636886,1.0,0.0,6,0.0009303310174663149,0.5,-0.050690354386620284,6,0.05330235954302276,1.0,0.0,17
adaptive_style_switch,2025-12-24,fallback,fallback,baseline_full_score,fallback_insufficient_completed_history,0,17,1.051966465001731,index_neutral,0.056545,41.43461270333075,2025-12-24,exit_date < signal_date,7,0.051671734507693946,7,0.051671734507693946,0.7142857142857143,-0.1259133438597848,7,0.060414719127195225,1.0,0.0,7,-0.0021841201013104963,0.42857142857142855,-0.050690354386620284,7,0.040786414335565076,0.8571428571428571,-0.034309256909181074,18
adaptive_style_switch,2025-12-25,fallback,fallback,baseline_full_score,fallback_insufficient_completed_history,0,18,1.0712858063442559,index_neutral,0.056523,42.26819589624468,2025-12-25,exit_date < signal_date,8,0.06181807925959821,8,0.06181807925959821,0.75,-0.1259133438597848,8,0.043830349915460254,0.875,-0.07226023456668462,8,-0.001377907742490487,0.5,-0.050690354386620284,8,0.024569275523981745,0.75,-0.1202081207795781,19
adaptive_style_switch,2025-12-26,fallback,fallback,baseline_full_score,fallback_insufficient_completed_history,0,19,1.18297709909563,index_neutral,0.056534,42.94975798644724,2025-12-26,exit_date < signal_date,9,0.06691266183155528,9,0.06691266183155528,0.7777777777777778,-0.1259133438597848,9,0.04181669278994035,0.8888888888888888,-0.07226023456668462,9,0.007730489453199573,0.5555555555555556,-0.050690354386620284,9,0.04982368960535513,0.7777777777777778,-0.1202081207795781,20
adaptive_style_switch,2025-12-29,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,20,1.1618432668112024,index_neutral,0.056512,43.199432939810336,2025-12-29,exit_date < signal_date,10,0.06955692557047091,10,0.06955692557047091,0.8,-0.1259133438597848,10,0.040006685348938115,0.9,-0.07226023456668462,10,0.019377757728942013,0.6,-0.050690354386620284,10,0.05981244159315663,0.8,-0.1202081207795781,1
adaptive_style_switch,2025-12-30,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,1,1.1468154714307894,index_neutral,0.056286,43.504187620889745,2025-12-30,exit_date < signal_date,10,0.07965156235127789,11,0.07346827495071377,0.8181818181818182,-0.1259133438597848,11,0.05450344062825799,0.9090909090909091,-0.07226023456668462,11,0.03562285499007753,0.6363636363636364,-0.050690354386620284,11,0.062148166589985385,0.8181818181818182,-0.1202081207795781,2
adaptive_style_switch,2025-12-31,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,2,1.08500492733405,index_neutral,0.056275,43.66954941017212,2025-12-31,exit_date < signal_date,10,0.10484535914093303,12,0.07784797070788484,0.8333333333333334,-0.1259133438597848,12,0.0659320664146137,0.9166666666666666,-0.07226023456668462,12,0.050042380445365374,0.6666666666666666,-0.050690354386620284,12,0.06945024212089539,0.8333333333333334,-0.1202081207795781,3
adaptive_style_switch,2026-01-05,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,3,1.3137043587215775,index_neutral,0.056275,44.84822084703152,2026-01-05,exit_date < signal_date,10,0.08576088958309219,13,0.07376432696990813,0.8461538461538461,-0.1259133438597848,13,0.06512565991761789,0.9230769230769231,-0.07226023456668462,13,0.051556263788838236,0.6923076923076923,-0.050690354386620284,13,0.06485437774723617,0.8461538461538461,-0.1202081207795781,4
adaptive_style_switch,2026-01-06,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,4,1.409889433337714,index_strong,0.056254,45.557848443843035,2026-01-06,exit_date < signal_date,10,0.08446733151787375,14,0.07358196523082243,0.8571428571428571,-0.1259133438597848,14,0.06412107865721522,0.9285714285714286,-0.07226023456668462,14,0.06374514600361443,0.7142857142857143,-0.050690354386620284,14,0.06096854906718878,0.8571428571428571,-0.1202081207795781,5
adaptive_style_switch,2026-01-07,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,5,1.4053930670766235,index_neutral,0.056243,46.25422303826827,2026-01-07,exit_date < signal_date,10,0.0964585849033959,15,0.07625705610492389,0.8666666666666667,-0.1259133438597848,15,0.07613853736309964,0.9333333333333333,-0.07226023456668462,15,0.07827040917471664,0.7333333333333333,-0.050690354386620284,15,0.06261389726944078,0.8666666666666667,-0.1202081207795781,6
adaptive_style_switch,2026-01-08,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,6,1.3485565707687264,index_neutral,0.056254,46.984442296539726,2026-01-08,exit_date < signal_date,10,0.08991708143231716,16,0.07364231031360872,0.875,-0.1259133438597848,16,0.08194468433175478,0.9375,-0.07226023456668462,16,0.0889328884315245,0.75,-0.050690354386620284,16,0.06892200177575791,0.875,-0.1202081207795781,7
adaptive_style_switch,2026-01-09,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,7,1.4568424384533856,index_neutral,0.056265,48.095100541376645,2026-01-09,exit_date < signal_date,10,0.08331901222461563,17,0.07028778022353023,0.8823529411764706,-0.1259133438597848,17,0.08171180006543563,0.9411764705882353,-0.07226023456668462,17,0.09375535792708987,0.7647058823529411,-0.050690354386620284,17,0.0759403784211461,0.8823529411764706,-0.1202081207795781,8
adaptive_style_switch,2026-01-12,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,8,1.6185279732686697,index_strong,0.056265,49.08183101314771,2026-01-12,exit_date < signal_date,10,0.09571589498349387,18,0.08065019910620691,0.8888888888888888,-0.1259133438597848,18,0.08379317271476981,0.9444444444444444,-0.07226023456668462,18,0.0963878772198365,0.7777777777777778,-0.050690354386620284,18,0.08728304724295645,0.8888888888888888,-0.1202081207795781,9
adaptive_style_switch,2026-01-13,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,9,1.5869268440876105,index_neutral,0.056147,49.76962439496612,2026-01-13,exit_date < signal_date,10,0.09621884815804468,19,0.08233697042444443,0.8947368421052632,-0.1259133438597848,19,0.08562035102133081,0.9473684210526315,-0.07226023456668462,19,0.10790266405654753,0.7894736842105263,-0.050690354386620284,19,0.0896640276716303,0.8947368421052632,-0.1202081207795781,10
adaptive_style_switch,2026-01-14,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,10,1.633674736865707,index_strong,0.056125,50.210646409909046,2026-01-14,exit_date < signal_date,10,0.11059352204201967,20,0.09007522380624529,0.9,-0.1259133438597848,20,0.09252475299086005,0.95,-0.07226023456668462,20,0.11656517808572583,0.8,-0.050690354386620284,20,0.08281885096641417,0.85,-0.1202081207795781,11
adaptive_style_switch,2026-01-15,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,11,1.1754221729676126,index_strong,0.055899,49.26144294003869,2026-01-15,exit_date < signal_date,10,0.10970045028832306,20,0.0946760063198005,0.9,-0.006204205512877037,20,0.09243041433357055,0.95,-0.07226023456668462,20,0.13094891849983617,0.85,-0.020870826813971455,20,0.08755205982676705,0.85,-0.12020812077957821,12
adaptive_style_switch,2026-01-16,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,12,1.1934619021787185,index_neutral,0.055878,48.97252126836814,2026-01-16,exit_date < signal_date,10,0.100649843371,20,0.10274760125596652,0.95,-0.006204205512876926,20,0.0879307614141872,0.9,-0.07226023456668451,20,0.14769299075643583,0.9,-0.020870826813971233,20,0.08847649456051923,0.85,-0.1202081207795781,13
adaptive_style_switch,2026-01-19,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,13,1.0452927207638374,index_neutral,0.055867,48.45777691861589,2026-01-19,exit_date < signal_date,10,0.10571092457335247,20,0.0957359070782223,0.95,-0.006204205512876926,20,0.08513741937628776,0.9,-0.07226023456668473,20,0.15475927196168313,0.9,-0.020870826813971344,20,0.08542903361463267,0.85,-0.1202081207795781,14
adaptive_style_switch,2026-01-20,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,14,1.0516126611180243,index_neutral,0.055995,48.286447190577334,2026-01-20,exit_date < signal_date,10,0.11502306485172106,20,0.0997451981847974,0.95,0.0,20,0.08952551967754772,0.9,-0.07226023456668462,20,0.16262703114945207,0.95,-0.020870826813971455,20,0.09409764047869078,0.85,-0.12020812077957799,15
adaptive_style_switch,2026-01-21,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,15,0.970434198058107,index_neutral,0.056028,47.57303323029366,2026-01-21,exit_date < signal_date,10,0.10971102596985305,20,0.10308480543662449,1.0,0.0,20,0.08627026778404742,0.85,-0.07226023456668462,20,0.16717975671174784,0.95,-0.020870826813971233,20,0.09667856197530153,0.85,-0.1202081207795781,16
adaptive_style_switch,2026-01-22,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,16,0.9901467531043421,index_neutral,0.056801,47.77341962905719,2026-01-22,exit_date < signal_date,10,0.11827653101443139,20,0.10409680622337428,1.0,0.0,20,0.08378380888183395,0.8,-0.07226023456668462,20,0.16723096721660116,0.95,0.0,20,0.09857658465934695,0.85,-0.0889506961571016,17
adaptive_style_switch,2026-01-23,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,17,1.111830429052512,index_neutral,0.05988,48.68138883523276,2026-01-23,exit_date < signal_date,10,0.12130855954995685,20,0.10231378588728623,1.0,0.0,20,0.0805699538562173,0.75,-0.1183821295385763,20,0.17054625068138907,1.0,0.0,20,0.09454732504068696,0.85,-0.11489444928238102,18
adaptive_style_switch,2026-01-26,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,18,1.142556155311103,index_neutral,0.058187,48.53061279721632,2026-01-26,exit_date < signal_date,10,0.09754174475296204,20,0.09662881986822797,1.0,0.0,20,0.08228414384065444,0.75,-0.15186283318338456,20,0.17159047246346945,1.0,0.0,20,0.1008676640361286,0.9,-0.11489444928238102,19
adaptive_style_switch,2026-01-27,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,19,1.004508717159974,index_neutral,0.054707,47.717918035955925,2026-01-27,exit_date < signal_date,10,0.07801578015068636,20,0.08711731415436551,0.95,-0.08256079187003729,20,0.07175622572252535,0.7,-0.30864177433365825,20,0.16494723648890972,0.95,-0.05226705247247487,20,0.08493333284754541,0.85,-0.1431068689688927,20
adaptive_style_switch,2026-01-28,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,20,1.014310496116757,index_neutral,0.051624,46.04575599381284,2026-01-28,exit_date < signal_date,10,0.04785922053590332,20,0.0792263712889615,0.9,-0.1417021875549529,20,0.0665633673407118,0.65,-0.3640476022714567,20,0.15758927972368117,0.9,-0.07402317503883415,20,0.0645557485960733,0.8,-0.36404860136611616,21
adaptive_style_switch,2026-01-29,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,21,1.0846766899746956,index_neutral,0.050271,44.360375096674396,2026-01-29,exit_date < signal_date,10,0.04866732134230787,20,0.07918388581531548,0.9,-0.14170218755495267,20,0.04897963171498581,0.6,-0.4608419223718918,20,0.14393637172737084,0.85,-0.14345692900676155,20,0.05791206379777741,0.75,-0.3941725249062884,22
adaptive_style_switch,2026-01-30,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,22,0.9401029259199565,index_neutral,0.05029,42.958171793383634,2026-01-30,exit_date < signal_date,10,0.06782437822344443,20,0.08423711079722221,0.9,-0.1417021875549529,20,0.05167845808450673,0.6,-0.4608419223718918,20,0.13240673036320083,0.8,-0.16224577243750127,20,0.059490622304145355,0.75,-0.3941725249062884,23
adaptive_style_switch,2026-02-02,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,23,0.8555414563762246,index_neutral,0.044084,40.11844130729066,2026-02-02,exit_date < signal_date,10,0.07048641213248183,20,0.08809866835291713,0.9,-0.14170218755495279,20,0.053744938279612596,0.6,-0.4608419223718918,20,0.12809714939315972,0.75,-0.1760425419722016,20,0.06450254475376707,0.75,-0.3941725249062883,24
adaptive_style_switch,2026-02-03,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,24,0.8457776643277187,index_neutral,0.044084,40.962399922645524,2026-02-03,exit_date < signal_date,10,0.054959229337621526,20,0.08499114709467129,0.9,-0.1417021875549529,20,0.047817336612307304,0.55,-0.4608419223718918,20,0.11492032326943144,0.7,-0.2101015713885469,20,0.07091873231578165,0.75,-0.3941725249062883,25
adaptive_style_switch,2026-02-04,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,25,0.8304013895100075,index_neutral,0.047923,41.05923463471202,2026-02-04,exit_date < signal_date,10,0.05830855833520471,20,0.08400979215252888,0.9,-0.14170218755495279,20,0.041751979328845855,0.55,-0.4608419223718918,20,0.09990714699366501,0.65,-0.2248248293922558,20,0.07150844188934875,0.75,-0.3941725249062884,26
adaptive_style_switch,2026-02-05,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,26,0.7356145666638264,index_neutral,0.047352,40.16614150396288,2026-02-05,exit_date < signal_date,10,0.05539154811928746,20,0.08683403956685941,0.9,-0.14170218755495279,20,0.04104218678596978,0.55,-0.4608419223718917,20,0.08564048980402335,0.6,-0.253090093194399,20,0.06661582608894276,0.75,-0.3941725249062883,27
adaptive_style_switch,2026-02-06,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,27,0.7375125127846801,index_neutral,0.048144,40.26561980274609,2026-02-06,exit_date < signal_date,10,0.053470209239508334,20,0.0873893843947326,0.9,-0.14170218755495279,20,0.03779231682582594,0.55,-0.4608419223718917,20,0.07397929375161812,0.55,-0.2996293408133379,20,0.05753225805205011,0.75,-0.3941725249062884,28
adaptive_style_switch,2026-02-09,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,28,0.7924516968256221,index_neutral,0.053375,41.815071566731135,2026-02-09,exit_date < signal_date,10,0.04484465368961617,20,0.07119319922128911,0.85,-0.14170218755495279,20,0.024679408083336442,0.5,-0.4608419223718918,20,0.06125210704305363,0.5,-0.37905349497015506,20,0.04406587233779263,0.75,-0.3941725249062883,29
adaptive_style_switch,2026-02-10,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,29,0.7626367283255133,index_neutral,0.054514,41.49144624903326,2026-02-10,exit_date < signal_date,10,0.04539296603547446,20,0.06170437309308041,0.8,-0.14170218755495279,20,0.017628417748880736,0.45,-0.4608419223718918,20,0.04343708448672611,0.45,-0.4045940331448725,20,0.03941604385229991,0.75,-0.3941725249062883,30
adaptive_style_switch,2026-02-11,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,30,0.7447794473208063,index_neutral,0.054524,41.56805840263005,2026-02-11,exit_date < signal_date,10,0.0465282077095468,20,0.047193714122725064,0.75,-0.18474496568321452,20,0.00520861483702843,0.4,-0.4608419223718918,20,0.02332656660602208,0.4,-0.47667233916161744,20,0.03622330745309622,0.75,-0.3941725249062883,31
adaptive_style_switch,2026-02-12,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,31,0.8160399724852667,index_neutral,0.054482,41.80099323671498,2026-02-12,exit_date < signal_date,10,0.022663608073978728,20,0.0356654647081433,0.7,-0.28821219180894586,20,-0.005944883230761519,0.35,-0.46084192237189203,20,0.002810385774676366,0.35,-0.5588331676889327,20,0.026214088164683697,0.7,-0.3941725249062884,32
adaptive_style_switch,2026-02-13,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,32,0.7703067255737079,index_neutral,0.049057,40.807854658612484,2026-02-13,exit_date < signal_date,10,-0.015271474337036722,20,0.026276451943203855,0.65,-0.3965902138331976,20,-0.015876752642525103,0.35,-0.5200471599740024,20,-0.017991462609245577,0.3,-0.6158661621646626,20,0.010926690570803744,0.65,-0.3941725249062884,1
adaptive_style_switch,2026-02-24,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,1,0.8633354968324773,index_neutral,0.052169,42.322989200073216,2026-02-24,exit_date < signal_date,10,-0.010777470487018367,20,0.029854470822731728,0.65,-0.3965902138331976,20,-0.024403969715761097,0.3,-0.5393031476118062,20,-0.024439392191253816,0.3,-0.6158661621646626,20,0.006601076625263079,0.6,-0.4210611690063938,2
adaptive_style_switch,2026-02-25,attack,defensive,baseline_full_liquidity_detail,hold_min_state_3_days,1,2,0.9717081756487972,index_neutral,0.057692,42.67934798534798,2026-02-25,exit_date < signal_date,10,0.003428685486137642,20,0.02919395741187958,0.65,-0.3965902138331976,20,-0.017604968291910692,0.3,-0.5219650592292144,20,-0.029918256089814084,0.3,-0.6158661621646626,20,0.0017054582712279914,0.6,-0.4210611690063938,3
adaptive_style_switch,2026-02-26,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,3,1.0026944802147273,index_neutral,0.061,42.54846675215241,2026-02-26,exit_date < signal_date,10,-0.014987953193219411,20,0.02166030257099264,0.6,-0.3965902138331977,20,-0.02006977154339664,0.3,-0.5072471897142061,20,-0.035023009098384864,0.3,-0.6158661621646624,20,-0.008724949459566445,0.55,-0.4210611690063938,4
adaptive_style_switch,2026-02-27,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,4,0.9867114034923488,index_neutral,0.063015,43.23345667704708,2026-02-27,exit_date < signal_date,10,-0.016284434993561518,20,0.01955355656286297,0.6,-0.3965902138331976,20,-0.01699341919243349,0.35,-0.48948969991769775,20,-0.035171191335669275,0.3,-0.6158661621646624,20,-0.015417583415642287,0.5,-0.43256651658913925,5
adaptive_style_switch,2026-03-02,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,5,1.201198035417065,index_neutral,0.058446,43.243156834005134,2026-03-02,exit_date < signal_date,10,-0.025217938989837384,20,0.014126135124835478,0.55,-0.3965902138331976,20,-0.0187608215524585,0.35,-0.48948969991769786,20,-0.03457963202882331,0.3,-0.6158661621646624,20,-0.011338546970157754,0.5,-0.4514698369855902,6
adaptive_style_switch,2026-03-03,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,6,1.248317196065012,index_neutral,0.048352,40.9810641025641,2026-03-03,exit_date < signal_date,10,-0.007696310044534346,20,0.018574171822540914,0.55,-0.3965902138331976,20,-0.012201003992737325,0.4,-0.48948969991769775,20,-0.029758840899420685,0.3,-0.5946813510731292,20,-0.01859344860736347,0.45,-0.5105146928135711,7
adaptive_style_switch,2026-03-04,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,7,0.9541172748809058,index_neutral,0.045596,39.12448635780993,2026-03-04,exit_date < signal_date,10,-0.004956996740715964,20,0.02021798464737925,0.55,-0.3965902138331976,20,-0.0007394093780487224,0.45,-0.48948969991769775,20,-0.02655958688860171,0.35,-0.58515825938576,20,-0.012107814243258179,0.5,-0.510514692813571,8
adaptive_style_switch,2026-03-05,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,8,0.9752605813573314,index_neutral,0.044306,39.31648297326986,2026-03-05,exit_date < signal_date,10,0.0012804051880031795,20,0.023904306448774986,0.6,-0.3965902138331976,20,0.00588870080242934,0.5,-0.48948969991769786,20,-0.02719151456073617,0.35,-0.5515300387756334,20,-0.002257724982527538,0.5,-0.5113857170409457,1
adaptive_style_switch,2026-03-06,defensive,attack,tiered_liquidity_then_bs_v2,hold_min_state_3_days,1,1,0.9163660778147229,index_neutral,0.046503,39.85320761625778,2026-03-06,exit_date < signal_date,10,-0.0033418761540142004,20,0.009660865959982265,0.55,-0.3965902138331977,20,0.006090716245856391,0.5,-0.48948969991769775,20,-0.02634163749836922,0.35,-0.5414719195712085,20,-0.0036534024574934125,0.5,-0.5481694938921672,2
adaptive_style_switch,2026-03-09,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,2,1.1071192742174643,index_neutral,0.045197,39.83363220494053,2026-03-09,exit_date < signal_date,10,0.016471733817155842,20,0.0006001297400595618,0.55,-0.3965902138331976,20,-0.0036685666134500597,0.5,-0.48948969991769775,20,-0.022928143753138543,0.4,-0.5337940884050137,20,-0.008319593736663841,0.5,-0.5481694938921671,3
adaptive_style_switch,2026-03-10,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,3,1.0058809391378283,index_neutral,0.048325,40.86597656965038,2026-03-10,exit_date < signal_date,10,0.013779119861363584,20,0.0015008246871726124,0.55,-0.3965902138331976,20,-0.008989767419198502,0.45,-0.48948969991769775,20,-0.02988939522479147,0.4,-0.5136921103760154,20,-0.014298997962410975,0.45,-0.5481694938921671,4
adaptive_style_switch,2026-03-11,balanced,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,0,4,1.0530900964961987,index_neutral,0.050494,41.082202707647276,2026-03-11,exit_date < signal_date,10,0.0019797422387477634,20,0.0027042138624427054,0.55,-0.3965902138331977,20,0.005150654724471242,0.5,-0.48948969991769775,20,-0.022211206530565096,0.45,-0.5044554412982899,20,-0.010471927745790713,0.45,-0.5481694938921671,1
adaptive_style_switch,2026-03-12,balanced,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,0,1,1.0257878254274666,index_neutral,0.049945,40.70522868642517,2026-03-12,exit_date < signal_date,10,0.007385818960129488,20,-0.0038010671165449607,0.5,-0.3965902138331975,20,-0.002629752505177667,0.45,-0.489489699917698,20,-0.019140905490514316,0.5,-0.48570258027744106,20,-0.009384079436325285,0.45,-0.5481694938921671,2
