first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,hard_stop_loss_pct,adaptive_switch_count,adaptive_attack_days,adaptive_balanced_days,adaptive_defensive_days,adaptive_fallback_days
2025-12-02,2026-05-29,117,500000.0,608347.5178600003,0.2166950357200006,0.5312636685324932,-0.365469756179999,0.5042735042735043,0.07298827481696946,-0.08811240265648224,0.9704172841388486,5.0,117,60,57,0,22.137198636043173,9476.302140000003,baseline_full_liquidity_detail,liquidity_detail_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,
2025-12-02,2026-05-29,117,500000.0,520089.0106525,0.04017802130500003,0.08934374692636537,-0.3951484422770468,0.49572649572649574,0.11033185940112622,-0.1289433779633543,0.9579278889600994,4.965811965811966,115,60,55,0,22.201546012165117,8817.719347499999,baseline_full_dynamic_factor_industry_cap2,dynamic_factor_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,
2025-12-02,2026-05-29,117,500000.0,478874.06674999994,-0.042251866500000124,-0.08952065783665109,-0.35739629830756026,0.5042735042735043,0.37763088677695866,-0.2362331698468858,0.9897506927747478,4.9914529914529915,115,60,55,0,23.08710325308384,9194.93325,baseline_full_score,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,
2025-12-02,2026-05-29,117,500000.0,439091.65199499996,-0.12181669601000011,-0.24587444437210793,-0.378553728363087,0.5042735042735043,0.08295753601693012,-0.06480309930323147,0.9777769714773838,4.9914529914529915,117,60,57,0,22.76650060266245,8775.388005,tiered_liquidity_then_bs_v2_industry_cap1,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,
2025-12-02,2026-05-29,117,500000.0,439091.65199499996,-0.12181669601000011,-0.24587444437210793,-0.378553728363087,0.5042735042735043,0.08295753601693012,-0.06480309930323147,0.9777769714773838,4.9914529914529915,117,60,57,0,22.76650060266245,8775.388005,tiered_liquidity_then_bs_v2_industry_penalty_5pt,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,
2025-12-02,2026-05-29,117,500000.0,427755.02037249994,-0.14448995925500008,-0.2875327656468968,-0.4298523488456386,0.5042735042735043,0.08075475880216398,-0.06360671900394832,0.9749437112372517,5.0,116,60,56,0,22.599319540655948,7852.729627499999,adaptive_style_switch,adaptive,adaptive,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,7.0,65.0,3.0,29.0,20.0
2025-12-02,2026-05-29,117,500000.0,359190.35475000006,-0.2816192904999999,-0.5125356204680847,-0.4656628617135268,0.49572649572649574,0.08317145929002767,-0.06324387831979583,0.974269101860092,4.982905982905983,116,60,56,0,22.93175069436777,8116.68525,tiered_liquidity_then_bs_v2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,
2025-12-02,2026-05-29,117,500000.0,359190.35475000006,-0.2816192904999999,-0.5125356204680847,-0.4656628617135268,0.49572649572649574,0.08317145929002767,-0.06324387831979583,0.974269101860092,4.982905982905983,116,60,56,0,22.93175069436777,8116.68525,tiered_liquidity_then_bs_v2_industry_cap2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,
