experiment_id,experiment_group,experiment_name,strategy,trade_date,industry,industry_weight,industry_names
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-04,互联网,0.2102981804487514,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-04,影视音像,0.1956965416063317,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-04,生物制药,0.1917678204738098,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-04,电气设备,0.1915655701348254,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-04,食品,0.2076843305711037,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-05,互联网,0.1999335347093533,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-05,影视音像,0.2111306232160173,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-05,生物制药,0.1966930198687957,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-05,电气设备,0.1980688406546067,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-05,食品,0.1911190220966234,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-06,互联网,0.190808490188495,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-06,影视音像,0.2141360322610855,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-06,生物制药,0.1933680552554242,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-06,电气设备,0.2005612676568963,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-06,食品,0.1980137033797943,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-09,互联网,0.1930255405050651,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-09,影视音像,0.2125918482099383,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-09,生物制药,0.1979031035820674,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-09,电气设备,0.2021513756378289,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-09,食品,0.1911676572852063,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-10,互联网,0.1889021397357985,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-10,影视音像,0.2113633076491411,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-10,生物制药,0.1991027280443004,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-10,电气设备,0.1988656358293291,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-10,食品,0.1986259167811962,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-11,互联网,0.1864810959839338,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-11,影视音像,0.2090162673438718,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-11,生物制药,0.1961861539563541,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-11,电气设备,0.1971500142288605,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-11,食品,0.2079936444595061,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-12,互联网,0.1918996201734089,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-12,影视音像,0.2041289784759777,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-12,生物制药,0.1911457083133526,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-12,电气设备,0.1958662397573504,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-12,食品,0.2138233196775951,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-13,互联网,0.2031496448650428,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-13,影视音像,0.2084942778716891,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-13,生物制药,0.1971878953438613,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-13,电气设备,0.1944782715295392,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-13,食品,0.193535921832544,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-16,互联网,0.1987052884361734,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-16,影视音像,0.2157439188797245,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-16,生物制药,0.2033434287737588,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-16,电气设备,0.1995910923001649,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-16,食品,0.1793689158756578,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-17,互联网,0.1969583544076596,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-17,影视音像,0.2148834469453638,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-17,生物制药,0.2028422151224535,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-17,电气设备,0.2037088601804614,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-17,食品,0.1783266540502415,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-18,其他建材,0.191261628445101,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-18,半导体,0.1795242136698095,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-18,生物制药,0.1884223088992697,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-18,电气设备,0.2028409072700074,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-18,铜,0.2033277393102348,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-19,其他建材,0.1886442761012664,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-19,半导体,0.1808329698005353,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-19,生物制药,0.1954182719721305,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-19,电气设备,0.1980115696071242,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-19,铜,0.2028453732541504,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-20,其他建材,0.1872811464543497,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-20,半导体,0.1859957781371071,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-20,生物制药,0.1915389182608636,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-20,电气设备,0.199449769743906,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-20,铜,0.2016006171026301,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-30,其他建材,0.1874756092661482,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-30,半导体,0.1863906673596451,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-30,生物制药,0.1908220392345532,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-30,电气设备,0.2016172275388248,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-30,铜,0.1990988947533779,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-31,其他建材,0.1884507138161804,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-31,半导体,0.1796296920172247,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-31,生物制药,0.1870165351728566,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-31,电气设备,0.2029600836228725,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-01-31,铜,0.2066522277190533,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-02-01,其他建材,0.1838237411661603,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-02-01,半导体,0.1784066595296125,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-02-01,生物制药,0.1923892497016725,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-02-01,电气设备,0.2001637391671585,1
1,stop_loss,stop0,tiered_liquidity_then_bs_v2,2023-02-01,铜,0.2103032853164097,1
