experiment_id,first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,hard_stop_loss_pct,experiment_group,experiment_name,experiment_strategies,calmar,return_drawdown_ratio,max_single_day_loss,cost_to_profit_ratio,segment_return_last_126d,segment_return_last_63d,source_dir,pit_status,avg_top_industry_weight,max_top_industry_weight,avg_max_industry_names,max_industry_names
1,2023-01-04,2026-06-02,823,500000.0,146850.49471575004,-0.7062990105684999,-0.3131275286340934,-0.9419639308876044,0.4483596597812879,1.458531476315461,-0.5571574622188027,0.9718443702608496,4.970838396111787,819,412,407,0,161.0484915390488,22951.62628425,tiered_liquidity_then_bs_v2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,stop_loss,stop0,tiered_liquidity_then_bs_v2,-0.33241987125667966,-0.7498153457988146,-0.5571574622188027,,,,/Volumes/extension/projects/Chenyiyun2087/exports/signal_research/20260603_214056_320460_trusted_account_backtest,trusted,0.43851894475684045,0.8089992842542602,1.6342648845686514,4.0
2,2023-01-04,2026-06-02,823,500000.0,123306.38229685002,-0.7533872354062999,-0.3489556007919634,-0.9045018878632756,0.4702308626974483,0.2087740978634131,-0.1603418602257468,0.9782987695719796,4.984204131227218,1095,549,546,238,205.8507801009623,27200.653503150003,tiered_liquidity_then_bs_v2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,8.0,stop_loss,stop8,tiered_liquidity_then_bs_v2,-0.3857986428489484,-0.8329305284105519,-0.1603418602257468,,,,/Volumes/extension/projects/Chenyiyun2087/exports/signal_research/20260603_215436_328174_trusted_account_backtest,trusted,0.3228331496544844,0.8660655413067283,1.4921020656136088,4.0
3,2023-01-04,2026-06-02,823,500000.0,50059.64293515013,-0.8998807141296997,-0.5061564554229664,-0.9388834065854266,0.4447144592952612,0.2443547371566632,-0.1621785221564202,0.9715595299275952,4.952612393681653,1031,518,513,195,196.97699911858464,23695.097264849996,tiered_liquidity_then_bs_v2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,10.0,stop_loss,stop10,tiered_liquidity_then_bs_v2,-0.5391046980623281,-0.9584584281901695,-0.1621785221564202,,,,/Volumes/extension/projects/Chenyiyun2087/exports/signal_research/20260603_220802_947703_trusted_account_backtest,trusted,0.34899339299665055,0.8000497245047695,1.5103280680437423,4.0
4,2023-01-04,2026-06-02,823,500000.0,89718.04347310009,-0.8205639130537998,-0.4094296836229224,-0.9271593622592762,0.4726609963547995,0.1142207580642216,-0.1584317932107725,0.97739956446749,4.968408262454435,943,474,469,138,179.49708691436734,22146.7273269,tiered_liquidity_then_bs_v2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,12.0,stop_loss,stop12,tiered_liquidity_then_bs_v2,-0.44159580357926337,-0.8850300675973033,-0.1584317932107725,,,,/Volumes/extension/projects/Chenyiyun2087/exports/signal_research/20260603_222027_296639_trusted_account_backtest,trusted,0.34542809584985484,0.8000497245047695,1.4835965978128798,4.0
5,2023-01-04,2026-06-02,823,500000.0,116944.46375585013,-0.7661110724882998,-0.3594431102995762,-0.9175199847944848,0.4617253948967193,0.1431957926539171,-0.213349071910937,0.9763481441731544,4.981773997569866,904,454,450,92,174.64089950209424,24207.66404415,tiered_liquidity_then_bs_v2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,15.0,stop_loss,stop15,tiered_liquidity_then_bs_v2,-0.39175507482824784,-0.8349802567623646,-0.213349071910937,,,,/Volumes/extension/projects/Chenyiyun2087/exports/signal_research/20260603_223247_337451_trusted_account_backtest,trusted,0.4006468205687364,0.8087740580988746,1.5309842041312272,4.0
