total_return,annualized_return,max_drawdown,trade_count,turnover,total_cost,avg_gross_exposure,daily_win_rate,split
0.7522185557205019,0.4164221919521931,-0.2724040197145964,209.0,19.93091028053286,8577.941139749999,0.7613842289407607,0.4471744471744471,pre_history_2020_2021
-0.1954544368569993,-0.2041555785962296,-0.2525256349403062,130.0,11.959399634969309,3967.1544285,0.8780085683488007,0.5062240663900415,validation_2022
-0.1119589508989994,-0.1172155120045679,-0.3473134484558691,118.0,11.1164972865377,3940.6974495,0.8920483707861778,0.4066390041493776,oos1_2023
-0.1045392869869995,-0.109469366502333,-0.4158350909569809,77.0,7.08713751885155,2311.3294935,0.9142618550496948,0.5684647302904564,crisis_2024
-0.0642173096149992,-0.0430605061689913,-0.4249957713651928,124.0,11.104926786272896,5471.158807499999,0.9183652233444406,0.4960629921259842,blind_2025_2026
