rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20
1,2026-05-25,baseline_full_dynamic_factor_industry_cap2,688981,中芯国际,半导体,半导体,dynamic_factor_score,99.11538433962352,0.2,1.0,0.2,156.0,75.21,99.11538433962352,99.05991856714586,90.63723104739765,29.92,99.31,96.63,98.237117396358,95.0794265788454,99.45757458349476,19.159240604416894,69.17,0,,可买,1.0617100477701853,normal_liquidity,index_neutral,0.05644711073171128,0.0
2,2026-05-25,baseline_full_dynamic_factor_industry_cap2,600183,生益科技,元器件,元器件,dynamic_factor_score,99.01132651671672,0.2,1.0,0.2,116.52,74.41,99.01132651671672,99.03905511994007,93.91512850316415,29.66,99.31,97.95,89.69391708640062,84.85083301046106,98.87640449438202,88.70592793490894,69.72,0,,可买,1.0617100477701853,normal_liquidity,index_neutral,0.044512607998943576,0.0
3,2026-05-25,baseline_full_dynamic_factor_industry_cap2,600584,长电科技,半导体,半导体,dynamic_factor_score,98.94283291805344,0.2,1.0,0.2,80.17,71.6,98.94283291805344,99.02123931122283,97.61799302595892,29.88,99.31,99.28,94.53700116234018,96.18364974815962,99.20573421154592,95.62185199535064,50.79,1,,过滤,1.0617100477701853,normal_liquidity,index_neutral,0.04506177015613583,0.0
4,2026-05-25,baseline_full_dynamic_factor_industry_cap2,603629,利通电子,元器件,元器件,dynamic_factor_score,98.59053424513894,0.2,1.0,0.2,202.0,79.18,98.59053424513894,98.43745824871979,82.91813508975848,29.63,97.42,99.61,83.12669507942658,69.35296396745447,96.86168151879116,18.53932584269663,72.29,0,,可买,1.0617100477701853,normal_liquidity,index_neutral,0.053817960956425825,0.0
5,2026-05-25,baseline_full_dynamic_factor_industry_cap2,301526,国际复材,玻璃,玻璃,dynamic_factor_score,98.24764275897108,0.2,1.0,0.2,21.56,75.18,98.24764275897108,98.13857234660583,84.961500710319,29.35,98.12,98.12,78.43858969391708,62.39829523440527,97.28787291747385,61.875242154203804,69.87,0,,可买,1.0617100477701853,normal_liquidity,index_neutral,0.06996146792569241,0.0
