strategy,strategy_display_name,rank,signal_date,symbol,name,industry,rank_score,effective_weight,sort_col,adaptive_role,adaptive_underlying_strategy,adaptive_position_scale,adaptive_position_reason,market_style_state,selected_strategy,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,adaptive_version,strategy_source,ashare_resolved_strategy,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,dual_intersection_count,dual_union_count,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,ashare_weight_penalty,ashare_weight_reason,ashare_supplement,target_position_ratio,style_reason,switch_reason,route_reason,risk_veto_reason,base_strategy,hold_days,position_ratio
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,1.0,2026-06-29,300398,飞凯材料,化工原料,74.56,0.027999999999999994,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13999999999999999,,,,,tiered_liquidity_then_bs_v2,10,0.13999999999999999
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,2.0,2026-06-29,603259,药明康德,化学制药,74.2,0.027999999999999994,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13999999999999999,,,,,tiered_liquidity_then_bs_v2,10,0.13999999999999999
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,3.0,2026-06-29,688629,华丰科技,元器件,73.96,0.027999999999999994,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13999999999999999,,,,,tiered_liquidity_then_bs_v2,10,0.13999999999999999
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,4.0,2026-06-29,688008,澜起科技,半导体,73.89,0.027999999999999994,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13999999999999999,,,,,tiered_liquidity_then_bs_v2,10,0.13999999999999999
tiered_liquidity_then_bs_v2,流动性分层B点进攻策略,5.0,2026-06-29,600667,太极实业,半导体,73.84,0.027999999999999994,bs_score_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13999999999999999,,,,,tiered_liquidity_then_bs_v2,10,0.13999999999999999
baseline_full_liquidity_detail,流动性质量防守策略,1.0,2026-06-29,000021,深科技,元器件,96.80348837209303,0.13999999999999999,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,2.0,2026-06-29,688110,东芯股份,半导体,95.83573643410854,0.13999999999999999,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,3.0,2026-06-29,603986,兆易创新,半导体,95.10391472868217,0.13999999999999999,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,4.0,2026-06-29,688012,中微公司,半导体,94.62868217054265,0.13999999999999999,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail,流动性质量防守策略,5.0,2026-06-29,300373,扬杰科技,半导体,94.41782945736435,0.13999999999999999,liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,10,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,1.0,2026-06-29,000021,深科技,元器件,96.80348837209303,0.13999999999999999,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,2.0,2026-06-29,688110,东芯股份,半导体,95.83573643410854,0.13999999999999999,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
baseline_full_liquidity_detail_hold12_shadow,流动性质量防守策略（12日持有影子）,3.0,2026-06-29,603986,兆易创新,半导体,95.10391472868217,0.13999999999999999,baseline_full_liquidity_detail:liquidity_detail_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,baseline_full_liquidity_detail,12,0.7
