order_id,execution_date,execution_sequence,signal_date,symbol,side,reference_open_price_exact,fill_price_exact,gross_notional_exact,price_impact_cost_exact,commission_exact,total_fee_exact,cash_delta_exact,cash_before_exact,cash_after_exact,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,risk_state,target_exposure,scenario
61,2024-03-04,5,2024-03-01,300045,BUY,22.97,22.981485,29875.930500,14.930500,22.40694787500,22.40694787500,-29898.33744787500,264782.8441999799,234884.5067521049,22.97,22.9815,1300,29875.9305,14.9305,22.406948,22.406948,-29898.34,264782.84,234884.51,0,1300,True,0.6,c0.00075_s0.0005
62,2024-03-04,6,2024-03-01,603220,BUY,34.8,45.78057885,36624.46308000,8784.46308000,27.4683473100000,27.4683473100000,-36651.9314273100000,234884.5067521049,198232.57532479492,34.8,45.7806,800,36624.4631,8784.4631,27.468347,27.468347,-36651.93,234884.51,198232.58,0,800,True,0.6,c0.00075_s0.0005
63,2024-03-05,1,2024-03-04,002463,SELL,27.75,28.7602127,97784.7231800,3434.7231800,73.338542385000,73.338542385000,97711.384637615000,198232.57532479492,295943.9599624099,27.75,28.7602,3400,97784.7232,3434.7232,73.338542,73.338542,97711.38,198232.58,295943.96,3400,0,True,0.6,c0.00075_s0.0005
64,2024-03-05,2,2024-03-04,000938,BUY,24.89,25.17968355,95682.79749000,1100.79749000,71.7620981175000,71.7620981175000,-95754.5595881175000,295943.9599624099,200189.40037429243,24.89,25.1797,3800,95682.7975,1100.7975,71.762098,71.762098,-95754.56,295943.96,200189.4,0,3800,True,0.6,c0.00075_s0.0005
65,2024-03-07,1,2024-03-06,600839,SELL,5.55,5.628484350000001,91744.294905000016300,1279.294905000016300,68.80822117875001222500,68.80822117875001222500,91675.48668382126628777500,200189.40037429243,291864.8870581137,5.55,5.6285,16300,91744.2949,1279.2949,68.808221,68.808221,91675.49,200189.4,291864.89,16300,0,True,0.6,c0.00075_s0.0005
66,2024-03-07,2,2024-03-06,002456,BUY,9.6,9.6048,95087.5200,47.5200,71.315640000,71.315640000,-95158.835640000,291864.8870581137,196706.0514181137,9.6,9.6048,9900,95087.52,47.52,71.31564,71.31564,-95158.84,291864.89,196706.05,0,9900,True,0.6,c0.00075_s0.0005
67,2024-03-18,1,2024-03-15,002281,SELL,39.8,40.2670564,40267.0564000,467.0564000,30.200292300000,30.200292300000,40236.856107700000,196706.0514181137,236942.9075258137,39.8,40.2671,1000,40267.0564,467.0564,30.200292,30.200292,40236.86,196706.05,236942.91,1000,0,False,0.6,c0.00075_s0.0005
68,2024-03-18,2,2024-03-15,300045,SELL,24.91,24.897545,32366.808500,16.191500,24.27510637500,24.27510637500,32342.53339362500,236942.9075258137,269285.4409194387,24.91,24.8975,1300,32366.8085,16.1915,24.275106,24.275106,32342.53,236942.91,269285.44,1300,0,False,0.6,c0.00075_s0.0005
69,2024-03-18,3,2024-03-15,603220,SELL,36.46,47.916429799999996,38333.143839999996800,9165.143839999996800,28.74985787999999760000,28.74985787999999760000,38304.39398211999680240000,269285.4409194387,307589.8349015587,36.46,47.9164,800,38333.1438,9165.1438,28.749858,28.749858,38304.39,269285.44,307589.83,800,0,False,0.6,c0.00075_s0.0005
70,2024-03-18,4,2024-03-15,601138,BUY,23.45,24.72405585,17306.83909500,891.83909500,12.9801293212500,12.9801293212500,-17319.8192243212500,307589.8349015587,290270.0156772375,23.45,24.7241,700,17306.8391,891.8391,12.980129,12.980129,-17319.82,307589.83,290270.02,0,700,False,0.6,c0.00075_s0.0005
71,2024-03-18,5,2024-03-15,601225,BUY,24.53,27.6123993,38657.3590200,4315.3590200,28.993019265000,28.993019265000,-38686.352039265000,290270.0156772375,251583.66363797247,24.53,27.6124,1400,38657.359,4315.359,28.993019,28.993019,-38686.35,290270.02,251583.66,0,1400,False,0.6,c0.00075_s0.0005
72,2024-03-18,6,2024-03-15,601899,BUY,15.97,16.63601385,49908.04155000,1998.04155000,37.4310311625000,37.4310311625000,-49945.4725811625000,251583.66363797247,201638.19105680997,15.97,16.636,3000,49908.0416,1998.0415,37.431031,37.431031,-49945.47,251583.66,201638.19,0,3000,False,0.6,c0.00075_s0.0005
73,2024-03-19,1,2024-03-18,000938,SELL,23.6,23.850768650000003,90632.920870000011400,952.920870000011400,67.97469065250000855000,67.97469065250000855000,90564.94617934751139145000,201638.19105681,292203.1372361575,23.6,23.8508,3800,90632.9209,952.9209,67.974691,67.974691,90564.95,201638.19,292203.14,3800,0,False,0.6,c0.00075_s0.0005
74,2024-03-19,2,2024-03-18,603993,BUY,7.75,8.250823350000001,91584.139185000011100,5559.139185000011100,68.68810438875000832500,68.68810438875000832500,-91652.82728938876110832500,292203.1372361575,200550.30994676874,7.75,8.2508,11100,91584.1392,5559.1392,68.688104,68.688104,-91652.83,292203.14,200550.31,0,11100,False,0.6,c0.00075_s0.0005
75,2024-03-21,1,2024-03-20,002456,SELL,10.41,10.404795,103007.470500,51.529500,77.25560287500,77.25560287500,102930.21489712500,200550.3099467688,303480.5248438938,10.41,10.4048,9900,103007.4705,51.5295,77.255603,77.255603,102930.21,200550.31,303480.52,9900,0,False,0.6,c0.00075_s0.0005
76,2024-03-21,2,2024-03-20,300496,BUY,64.0,64.8247962,97237.1943000,1237.1943000,72.927895725000,72.927895725000,-97310.122195725000,303480.5248438938,206170.40264816885,64.0,64.8248,1500,97237.1943,1237.1943,72.927896,72.927896,-97310.12,303480.52,206170.4,0,1500,False,0.6,c0.00075_s0.0005
77,2024-04-01,1,2024-03-29,601138,SELL,22.9,24.120033950000003,16884.023765000002100,854.023765000002100,12.66301782375000157500,12.66301782375000157500,16871.36074717625209842500,206170.40264816885,223041.7633953451,22.9,24.12,700,16884.0238,854.0238,12.663018,12.663018,16871.36,206170.4,223041.76,700,0,False,0.6,c0.00075_s0.0005
78,2024-04-01,2,2024-03-29,601225,SELL,24.7,27.776005050000002,38886.407070000002800,4306.407070000002800,29.16480530250000210000,29.16480530250000210000,38857.24226469750279790000,223041.7633953451,261899.0056600426,24.7,27.776,1400,38886.4071,4306.4071,29.164805,29.164805,38857.24,223041.76,261899.01,1400,0,False,0.6,c0.00075_s0.0005
79,2024-04-01,3,2024-03-29,601899,SELL,17.24,17.941025,53823.075000,2103.075000,40.36730625000,40.36730625000,53782.70769375000,261899.0056600426,315681.7133537926,17.24,17.941,3000,53823.075,2103.075,40.367306,40.367306,53782.71,261899.01,315681.71,3000,0,False,0.6,c0.00075_s0.0005
80,2024-04-01,4,2024-03-29,000977,BUY,42.38,42.7003395,21350.1697500,160.1697500,16.012627312500,16.012627312500,-21366.182377312500,315681.7133537926,294315.5309764801,42.38,42.7003,500,21350.1698,160.1697,16.012627,16.012627,-21366.18,315681.71,294315.53,0,500,False,0.6,c0.00075_s0.0005
81,2024-04-01,5,2024-03-29,300975,BUY,14.11,14.167380149999998,11333.904119999998400,45.904119999998400,8.50042808999999880000,8.50042808999999880000,-11342.40454808999839880000,294315.5309764801,282973.1264283901,14.11,14.1674,800,11333.9041,45.9041,8.500428,8.500428,-11342.4,294315.53,282973.13,0,800,False,0.6,c0.00075_s0.0005
82,2024-04-01,6,2024-03-29,601166,BUY,15.8,18.62380725,81944.75190000,12424.75190000,61.4585639250000,61.4585639250000,-82006.2104639250000,282973.1264283901,200966.9159644651,15.8,18.6238,4400,81944.7519,12424.7519,61.458564,61.458564,-82006.21,282973.13,200966.92,0,4400,False,0.6,c0.00075_s0.0005
83,2024-04-02,1,2024-04-01,603993,SELL,8.22,8.742526550000001,97042.044705000011100,5800.044705000011100,72.78153352875000832500,72.78153352875000832500,96969.26317147126109167500,200966.91596446512,297936.17913593637,8.22,8.7425,11100,97042.0447,5800.0447,72.781534,72.781534,96969.26,200966.92,297936.18,11100,0,False,0.6,c0.00075_s0.0005
