first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,adaptive_switch_count,adaptive_attack_days,adaptive_recent_champion_days,adaptive_balanced_days,adaptive_robust_days,adaptive_defensive_days,adaptive_fallback_days,adaptive_avg_target_position_ratio,adaptive_min_target_position_ratio,adaptive_max_target_position_ratio,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,risk_profile,risk_profile_description,market_gate,hard_stop_loss_pct
2023-01-05,2026-06-02,822,500000.0,696563.6819849993,0.3931273639699986,0.1071257184417711,-0.43014706083322185,0.4805352798053528,0.12315658732630697,-0.08234660474052669,0.5520884866422799,4.760340632603406,849,431,418,0,88.95837351902954,38433.618015,110.0,48.0,413.0,0.0,0.0,361.0,0.0,0.5664233576642336,0.5,0.8,adaptive_market_style,adaptive,adaptive,5,10,0.00075,0.0,100,500.0,5,1.0,adaptive,自适应档：最近3个月收益优先选择冠军策略，并按T日市场/行业状态动态调整50%-80%仓位，强进攻阶段才短期开到进攻策略。,False,0.0
2023-01-05,2026-06-02,822,500000.0,592006.6439633499,0.1840132879266998,0.053213141750776405,-0.6641122328402946,0.48661800486618007,0.10459876614796548,-0.08564271690715852,0.9857766451378434,4.97323600973236,826,413,413,0,161.23544218888074,46826.93383665,,,,,,,,,,,baseline_full_liquidity_detail_vol_position,liquidity_detail_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,adaptive,自适应档：最近3个月收益优先选择冠军策略，并按T日市场/行业状态动态调整50%-80%仓位，强进攻阶段才短期开到进攻策略。,False,0.0
2023-01-05,2026-06-02,822,500000.0,532479.5601424999,0.06495912028499973,0.019505673575249682,-0.5844161378555053,0.48175182481751827,0.12122960450787534,-0.08583879671687245,0.8456355672362725,4.48661800486618,925,480,445,0,78.43071853819443,23551.6498575,,,,,,,,,,,baseline_full_liquidity,s_liquidity,full,5,10,0.00075,0.0,100,500.0,5,1.0,adaptive,自适应档：最近3个月收益优先选择冠军策略，并按T日市场/行业状态动态调整50%-80%仓位，强进攻阶段才短期开到进攻策略。,False,0.0
2023-01-05,2026-06-02,822,500000.0,277573.4034194252,-0.4448531931611496,-0.1652665047899674,-0.6926746860289235,0.4732360097323601,0.10433715661736409,-0.10940740974287655,0.9843614309125812,4.985401459854015,829,416,413,0,161.04721641768958,42119.482480574996,,,,,,,,,,,baseline_full_liquidity_detail_market_gate,liquidity_detail_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,adaptive,自适应档：最近3个月收益优先选择冠军策略，并按T日市场/行业状态动态调整50%-80%仓位，强进攻阶段才短期开到进攻策略。,True,0.0
2023-01-05,2026-06-02,822,500000.0,151914.86235500022,-0.6961702752899995,-0.30625940596764234,-0.8782951070025609,0.4744525547445255,0.17110236412650104,-0.14864819538625007,0.9751285657181065,4.97323600973236,819,411,408,0,160.88257946386003,24568.677645000003,,,,,,,,,,,tiered_liquidity_then_bs_v2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,adaptive,自适应档：最近3个月收益优先选择冠军策略，并按T日市场/行业状态动态调整50%-80%仓位，强进攻阶段才短期开到进攻策略。,False,0.0
